# DM            x	    dN/dx [ee]      +DHad [ee]    -DHad [ee]       +DScale [ee]        -DScale [ee]          +DcNS [ee]     -DcNS [ee]	     dN/dx [mumu]   +DHad [mumu]    -DHad [mumu]       +DScale [mumu]        -DScale [mumu]          +DcNS [mumu]     -DcNS [mumu]          dN/dx [tautau]    +DHad [tautau]    -DHad [tautau]       +DScale [tautau]        -DScale [tautau]      +DcNS [tautau]     -DcNS [tautau]       dN/dx [uu]      +DHad [uu]    -DHad [uu]       +DScale [uu]        -DScale [uu]          +DcNS [uu]     -DcNS [uu]	    dN/dx [dd]      +DHad [dd]    -DHad [dd]       +DScale [dd]        -DScale [dd]     +DcNS [dd]     -DcNS [dd]       dN/dx [ss]      +DHad [ss]    -DHad [ss]       +DScale [ss]        -DScale [ss]          +DcNS [ss]     -DcNS [ss]      dN/dx [cc]      +DHad [cc]    -DHad [cc]       +DScale [cc]        -DScale [cc]          +DcNS [cc]     -DcNS [cc]        dN/dx [bb]      +DHad [bb]    -DHad [bb]       +DScale [bb]        -DScale [bb]          +DcNS [bb]     -DcNS [bb]      dN/dx [tt]      +DHad [tt]    -DHad [tt]       +DScale [tt]        -DScale [tt]          +DcNS [tt]     -DcNS [tt]        dN/dx [gaga]      +DHad [gaga]    -DHad [gaga]       +DScale [gaga]        -DScale [gaga]          +DcNS [gaga]     -DcNS [gaga]	   dN/dx [zz]      +DHad [zz]    -DHad [zz]       +DScale [zz]        -DScale [zz]          +DcNS [zz]     -DcNS [zz]        dN/dx [ww]      +DHad [ww]    -DHad [ww]       +DScale [ww]        -DScale [ww]          +DcNS [ww]     -DcNS [ww]		dN/dx [gg]      +DHad [gg]    -DHad [gg]       +DScale [gg]        -DScale [gg]       +DcNS [gg]     -DcNS [gg]       dN/dx [hh]      +DHad [hh]    -DHad [hh]       +DScale [hh]        -DScale [hh]          +DcNS [hh]     -DcNS [hh]
260.0    0.0000000037584    0.0034733    .0000067    .0000133    0    0    0    0	    0.0000533    0    .0000066    0    0    0    0	    0.0000867    0    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000200    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0247400    .0003870    .0006070    .0002820    .0006070    .0001260    .0001600	    0.0000000    0    0    0    0    0    0	    0.0003733    .0000734    .0000400    .0000026    .0000158    .0000044    0	    0.0474330    0    .0010260    .0005610    .0000840    .0000660    .0000210	    0.0000000    .0000067    0    0    0    0    0	    0.0097467    .0003403    .0003667    0    .0001243    .0000827    .0000325
260.0    0.0000000042170    0.0041133    .0000067    .0000266    .0000008    .0000009    0    0	    0.0000533    0    0    0    0    0    0	    0.0000533    0    0    0    0    0    0	    0.0000000    .0000133    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000133    0    0    0    0    0	    0.0000000    .0000133    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0243270    .0009460    .0002940    .0004600    .0003090    .0001480    .0001440	    0.0000133    0    .0000066    0    0    0    0	    0.0006400    0    .0002200    .0000148    0    .0000007    .0000011	    0.0473530    .0006140    .0013530    .0002020    .0004920    .0000580    .0000580	    0.0000133    0    .0000133    .0000003    .0000060    .0000074    	    0.0101070    .0000060    .0004803    .0000580    .0001265    .0000290    0
260.0    0.0000000047315    0.0047800    .0000067    .0000333    0    0    0    0	    0.0000467    0    0    0    0    0    0	    0.0000733    0    0    0    0    0    0	    0.0000200    .0000067    .0000200    .0000073    .0000058    .0000004    .0000004	    0.0000000    .0000067    0    0    0    0    0	    0.0000067    .0000066    .0000067    .0000016    .0000031    .0000007    .0000009	    0.0000067    .0000066    .0000067    .0000128    .0000049    .0000007    .0000007	    0.0000067    0    .0000067    0    .0000035    0    .0000003	    0.0242670    .0010400    0    .0007530    .0000160    .0000300    .0000050	    0.0000133    0    0    0    0    0    0	    0.0005800    .0000600    .0001067    .0000127    .0000457    .0000012    .0000023	    0.0466130    .0012540    .0004000    .0002530    .0000460    .0000330    .0000530	    0.0000067    0    .0000067    0    .0000043    .0000012    .0000017	    0.0097400    .0004530    .0004000    .0002163    .0004694    .0000204    .0000163
260.0    0.0000000053088    0.0053533    .0000067    .0000200    0    0    0    0	    0.0000933    0    0    0    0    0    0	    0.0000533    0    0    0    0    0    0	    0.0000067    .0000133    .0000067    .0000078    .0000056    .0000001    .0000001	    0.0000067    .0000066    .0000067    .0000002    .0000037    .0000011    .0000012	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000200    0    0    0    0    0	    0.0000067    .0000066    .0000067    .0000003    .0000026    .0000006    .0000007	    0.0247000    .0011330    .0003470    .0003210    .0005500    .0000120    .0000150	    0.0000067    .0000066    0    0    0    0    0	    0.0007000    0    .0001667    .0000013    .0000213    .0000183    .0000182	    0.0468930    .0010740    .0006460    .0001300    .0004870    .0000050    .0000300	    0.0000000    .0000067    0    0    0    0    0	    0.0097467    .0007403    .0002734    .0000234    .0001373    .0000708    .0000881
260.0    0.0000000059566    0.0060400    .0000400    0    .0000024    .0000016    0    0	    0.0000600    0    0    0    0    0    0	    0.0001133    0    .0000066    0    0    0    0	    0.0000067    .0000133    .0000067    .0000358    .0000053    0    .0000002	    0.0000067    .0000066    .0000067    0    .0000033    .0000020    .0000018	    0.0000000    .0000133    0    0    0    0    0	    0.0000067    .0000133    .0000067    0    .0000025    .0000011    .0000011	    0.0000000    .0000067    0    0    0    0    0	    0.0247070    .0012930    0    0    .0008320    .0000440    .0000470	    0.0000067    .0000066    0    0    0    0    0	    0.0007600    .0001067    .0000600    .0000183    .0000040    .0000047    .0000063	    0.0471930    .0005000    .0005130    .0004750    0    .0000570    .0000650	    0.0000000    .0000067    0    0    0    0    0	    0.0097733    .0003997    .0000866    .0001773    .0003300    0    .0000207
260.0    0.0000000066834    0.0066133    .0000267    .0000400    .0000070    .0000034    0    0	    0.0002333    .0000067    0    0    0    0    0	    0.0000933    0    .0000133    0    0    0    0	    0.0000000    .0000267    0    0    0    0    0	    0.0000067    0    .0000067    .0000021    .0000036    0    .0000001	    0.0000067    .0000066    .0000067    .0000006    .0000032    .0000036    .0000027	    0.0000067    .0000200    .0000067    .0000007    .0000046    .0000012    .0000033	    0.0000000    .0000133    0    0    0    0    0	    0.0250130    .0009940    .0001530    .0001570    .0000840    .0000320    .0000110	    0.0000133    0    .0000066    0    0    0    0	    0.0008200    .0001067    .0000400    .0000200    .0000191    .0000066    .0000073	    0.0472000    .0004270    .0013470    .0003090    .0001550    .0001380    .0001460	    0.0000000    .0000067    0    0    0    0    0	    0.0098600    .0003400    .0001600    .0003110    0    .0000917    .0000934
260.0    0.0000000074989    0.0070533    .0000134    .0000066    0    0    0    0	    0.0053800    .0000133    .0000067    0    0    0    0	    0.0000733    .0000067    0    0    0    0    0	    0.0000067    .0000133    .0000067    .0000077    .0000054    0    .0000001	    0.0000000    .0000133    0    0    0    0    0	    0.0000200    0    .0000200    .0000040    .0000016    .0000087    .0000064	    0.0000067    .0000133    .0000067    .0000008    .0000039    .0000016    .0000024	    0.0000000    .0000067    0    0    0    0    0	    0.0259670    .0005800    .0012070    .0006900    .0008810    .0001310    .0001110	    0.0000267    .0000133    0    0    0    0    0	    0.0010600    .0000200    .0001333    .0000216    .0000130    .0000084    .0000076	    0.0476270    .0008400    .0002800    .0003720    .0001710    .0000950    .0001610	    0.0000200    0    .0000200    .0000267    0    .0000092    .0000069	    0.0098467    .0004803    .0000467    .0000247    .0003614    .0000529    .0000545
260.0    0.0000000084140    0.0082333    .0000400    0    .0000024    .0000032    0    0	    0.0121730    .0000140    .0000130    0    0    0    0	    0.0000733    0    0    0    0    0    0	    0.0000133    0    .0000133    0    .0000024    .0000002    .0000001	    0.0000133    0    .0000133    .0000084    .0000055    .0000002    .0000001	    0.0000000    .0000067    0    0    0    0    0	    0.0000000    .0000333    0    0    0    0    0	    0.0000000    .0000067    0    0    0    0    0	    0.0257870    .0004260    .0007600    .0004540    .0002010    .0000700    .0000600	    0.0000200    .0000067    .0000067    0    0    0    0	    0.0012333    .0000734    .0002466    .0001349    .0000822    .0000003    .0000044	    0.0468870    .0017400    .0004200    .0002840    .0003780    .0000910    .0000760	    0.0000000    .0000133    0    0    0    0    0	    0.0101270    .0004000    .0004003    .0000110    .0002024    .0000120    .0000250
260.0    0.0000000094406    0.0097800    .0000600    .0000133    0    0    0    0	    0.0093133    0    .0000400    0    0    0    0	    0.0000800    0    0    0    0    0    0	    0.0000400    0    .0000333    .0000097    .0000243    .0000037    .0000038	    0.0000133    0    .0000133    0    .0000063    .0000028    .0000036	    0.0000000    .0000200    0    0    0    0    0	    0.0000200    .0000067    .0000133    0    .0000065    .0000030    .0000027	    0.0000000    .0000133    0    0    0    0    0	    0.0256200    .0007670    .0001930    .0000760    0    .0000870    .0000580	    0.0000533    .0000067    .0000133    0    0    0    0	    0.0013333    .0001267    .0000666    .0000332    .0000512    .0000125    .0000125	    0.0474200    .0004270    .0004000    .0001930    .0010770    .0001130    .0001140	    0.0000000    .0000067    0    0    0    0    0	    0.0100930    .0006600    0    .0005710    .0002134    .0000190    .0000370
260.0    0.0000000105930    0.0140000    .0000130    .0000600    0    0    0    0	    0.0054667    .0000133    .0000134    0    0    0    0	    0.0000667    0    .0000067    0    0    0    0	    0.0000200    .0000067    .0000200    0    .0000098    .0000003    .0000003	    0.0000000    .0000133    0    0    0    0    0	    0.0000000    0    0    0    0    0    0	    0.0000267    0    .0000200    .0000196    .0000167    .0000010    .0000008	    0.0000133    .0000067    .0000133    0    .0000057    .0000017    .0000016	    0.0257400    .0000400    .0005600    .0007300    .0000830    .0000540    .0000370	    0.0000200    .0000067    0    0    0    0    0	    0.0014333    .0002334    0    .0000764    .0001126    .0000179    .0000178	    0.0471330    .0009340    .0003200    0    .0005660    .0001550    .0001790	    0.0000000    .0000133    0    0    0    0    0	    0.0106670    0    .0009337    .0001350    .0004850    .0000030    .0000120
260.0    0.0000000118850    0.0174870    .0000130    .0000400    0    .0000020    0    0	    0.0051200    .0000133    .0000067    0    0    0    0	    0.0000667    0    0    0    0    0    0	    0.0000067    .0000266    0    .0000112    .0000045    .0000031    .0000032	    0.0000000    .0000200    0    0    0    0    0	    0.0000133    0    .0000133    .0000028    .0000016    .0000003    .0000003	    0.0000133    .0000267    .0000066    0    .0000070    0    0	    0.0000000    .0000200    0    0    0    0    0	    0.0265200    0    .0010330    .0003430    .0005640    .0000380    .0000360	    0.0000467    .0000066    .0000067    0    0    0    0	    0.0017667    .0002666    .0001800    .0000566    .0000422    .0000022    .0000021	    0.0488730    .0001340    .0019860    0    .0004120    .0000200    .0000220	    0.0000000    .0000067    0    0    0    0    0	    0.0101530    .0006200    .0001997    .0000720    .0006822    .0000480    .0000740
260.0    0.0000000133350    0.0143530    .0000140    .0000660    .0000010    0    0    0	    0.0128200    .0000400    .0000070    0    0    0    0	    0.0000867    .0000066    0    0    0    0    0	    0.0000267    .0000133    .0000200    0    .0000127    .0000054    .0000045	    0.0000000    .0000200    0    0    0    0    0	    0.0000000    .0000267    0    0    0    0    0	    0.0000133    .0000200    .0000066    .0000049    .0000057    .0000013    .0000011	    0.0000000    .0000067    0    0    0    0    0	    0.0264270    .0002730    .0005540    .0000080    .0009160    .0000620    .0000160	    0.0000267    0    .0000200    0    0    0    0	    0.0020467    .0001800    .0001867    .0000684    .0001514    .0000137    .0000155	    0.0482070    .0004600    .0006670    .0002810    .0006810    .0000350    .0000360	    0.0000000    .0000067    0    0    0    0    0	    0.0107670    .0000060    .0005000    .0001270    .0001090    .0000390    0
260.0    0.0000000149620    0.0215600    .0000130    .0000330    0    0    0    0	    0.0100270    .0000060    .0000270    0    0    0    0	    0.0001067    0    .0000067    0    0    0    0	    0.0000267    .0000200    .0000134    .0000042    0    .0000022    .0000022	    0.0000000    .0000133    0    0    0    0    0	    0.0000000    .0000200    0    0    0    0    0	    0.0000333    .0000067    .0000266    .0000034    .0000183    .0000056    .0000056	    0.0000000    .0000133    0    0    0    0    0	    0.0257670    .0014860    0    .0002110    .0008350    .0000370    .0000100	    0.0000400    .0000133    0    0    0    0    0	    0.0022733    .0001067    .0002200    .0000297    .0000404    .0000170    .0000168	    0.0471330    .0018070    .0003130    .0004340    .0000620    .0001000    .0001030	    0.0000000    .0000067    0    0    0    0    0	    0.0107600    .0002530    .0003730    .0002230    0    .0000570    .0000680
260.0    0.0000000167880    0.0254530    .0000470    .0000200    .0000010    .0000010    0    0	    0.0159270    .0000060    .0000270    0    .0000010    0    0	    0.0001333    .0000067    0    0    0    0    0	    0.0000067    .0000466    0    .0000013    .0000035    .0000013    .0000036	    0.0000067    .0000200    .0000067    .0000106    .0000058    0    0	    0.0000133    .0000134    .0000133    .0000088    .0000060    .0000007    .0000004	    0.0000267    .0000133    .0000267    .0000216    .0000200    .0000009    .0000008	    0.0000067    .0000133    .0000067    0    .0000017    0    .0000001	    0.0269130    .0000800    .0009200    .0001410    .0002860    .0000590    .0000630	    0.0000667    .0000066    .0000200    0    0    0    0	    0.0024667    .0003600    .0000534    .0000994    .0000440    .0000131    .0000147	    0.0482670    .0009730    .0013340    .0003500    .0004890    .0000490    .0000520	    0.0000000    .0000133    0    0    0    0    0	    0.0106930    .0004400    .0003930    .0002010    .0004110    .0000480    .0000940
260.0    0.0000000188360    0.0290800    .0000670    .0000130    0    .0000020    0    0	    0.0156330    .0000140    .0000200    0    0    0    0	    0.0002067    .0000066    0    0    0    0    0	    0.0000067    .0000333    0    .0000020    .0000046    .0000004    .0000005	    0.0000133    0    .0000133    .0000151    .0000099    .0000001    .0000001	    0.0000133    0    .0000133    .0000013    .0000080    .0000054    .0000058	    0.0000133    .0000134    .0000066    0    .0000019    .0000007    .0000006	    0.0000133    .0000067    .0000133    .0000013    .0000086    .0000012    .0000010	    0.0263530    .0008740    .0006000    .0001700    .0002480    .0000130    .0000350	    0.0000400    .0000133    .0000067    0    0    0    0	    0.0028800    .0001733    .0003733    .0000146    0    .0000095    .0000043	    0.0474000    .0016530    .0000270    .0003860    .0004590    .0000060    .0000390	    0.0000000    .0000133    0    0    0    0    0	    0.0112800    0    .0006470    .0000740    .0004800    .0000560    0
260.0    0.0000000211350    0.0314530    .0000800    .0000200    .0000010    0    0    0	    0.0189200    .0000130    .0000330    0    0    0    0	    0.0001400    .0000067    0    0    0    0    0	    0.0000400    .0000200    .0000400    0    .0000130    .0000019    .0000047	    0.0000067    .0000333    .0000067    .0000043    .0000054    .0000007    .0000008	    0.0000000    .0000200    0    0    0    0    0	    0.0000200    .0000200    0    .0000332    .0000100    .0000009    .0000012	    0.0000200    0    .0000200    .0000071    .0000120    .0000011    .0000015	    0.0269400    .0003530    .0009330    .0004340    .0006030    .0000830    .0000610	    0.0000533    .0000134    .0000066    0    0    0    0	    0.0030267    .0003666    .0001334    0    .0000495    .0000096    .0000118	    0.0480330    .0019000    0    0    .0002770    0    .0000190	    0.0000000    .0000133    0    0    0    0    0	    0.0107200    .0003670    .0003200    .0002570    .0000690    .0000180    .0000340
260.0    0.0000000237140    0.0337000    0    .0000730    0    0    0    0	    0.0231470    .0000460    .0000140    0    0    0    0	    0.0001800    0    .0000133    0    0    0    0	    0.0000600    0    .0000533    .0000265    .0000026    .0000121    .0000086	    0.0000133    .0000134    .0000133    .0000014    .0000096    .0000020    .0000026	    0.0000067    .0000133    .0000067    0    .0000051    .0000009    .0000019	    0.0000467    0    .0000400    .0000304    .0000218    .0000008    .0000019	    0.0000067    .0000133    .0000067    .0000037    .0000055    .0000003    .0000003	    0.0271270    .0004730    .0008200    .0004040    0    .0000660    .0001190	    0.0000533    .0000267    .0000133    0    0    0    0	    0.0033933    .0003400    .0002066    .0001047    .0000829    .0000309    .0000356	    0.0487800    .0005400    .0011270    .0001820    0    .0001030    .0000840	    0.0000067    .0000066    .0000067    0    .0000062    .0000249    .0000066	    0.0113000    .0003130    .0004070    0    .0002280    .0000050    .0000230
260.0    0.0000000266070    0.0363130    .0000270    .0001000    0    .0000010    0    0	    0.0261400    .0000130    .0000530    0    0    0    0	    0.0001200    0    .0000067    0    0    0    0	    0.0000200    .0000333    0    0    .0000075    .0000059    .0000045	    0.0000133    .0000067    .0000133    .0000058    .0000100    0    0	    0.0000267    0    .0000267    .0000117    .0000126    .0000080    .0000066	    0.0000200    .0000400    .0000133    0    .0000048    .0000069    .0000090	    0.0000000    .0000267    0    0    0    0    0	    0.0273200    .0005270    .0002000    .0005730    0    .0001520    .0001440	    0.0000800    .0000133    .0000133    0    0    0    0	    0.0038267    .0002333    .0001734    .0001657    .0001378    .0000366    .0000355	    0.0488470    .0014660    .0008600    .0002850    .0003050    .0000310    .0000050	    0.0000200    0    .0000200    0    .0000123    .0000080    .0000047	    0.0108600    .0007070    0    .0001700    .0002720    .0000500    .0000730
260.0    0.0000000298540    0.0389200    .0000400    .0000470    .0000010    .0000020    0    0	    0.0286470    .0000460    0    .0000020    .0000020    0    0	    0.0002000    0    .0000067    0    0    0    0	    0.0000333    .0000134    .0000266    .0000221    .0000219    .0000052    .0000074	    0.0000067    .0000133    .0000067    .0000005    .0000057    .0000016    .0000014	    0.0000067    .0000266    .0000067    .0000018    .0000046    .0000011    .0000011	    0.0000067    .0000400    0    .0000042    .0000056    .0000013    .0000012	    0.0000000    .0000200    0    0    0    0    0	    0.0281000    0    .0011130    .0003920    .0007390    .0000190    0	    0.0000800    .0000067    .0000200    0    0    0    0	    0.0043533    .0003934    .0003400    .0000946    .0003154    .0000022    .0000086	    0.0490930    .0008140    .0005930    .0009290    .0002900    .0000780    .0000960	    0.0000000    .0000200    0    0    0    0    0	    0.0111530    .0006400    0    .0000930    .0005540    .0000500    .0000580
260.0    0.0000000334970    0.0432400    .0000070    .0000470    .0000040    0    0    0	    0.0308930    .0000470    0    0    0    0    0	    0.0001733    .0000067    0    0    0    0    0	    0.0000333    .0000134    .0000266    .0000014    .0000066    .0000006    .0000037	    0.0000200    0    .0000133    .0000933    .0000141    .0000015    .0000021	    0.0000067    .0000200    .0000067    .0000017    .0000031    .0000001    .0000002	    0.0000267    .0000333    .0000200    .0000106    0    .0000040    .0000038	    0.0000067    .0000200    .0000067    0    .0000042    .0000025    .0000022	    0.0280200    .0007070    .0008400    .0018650    .0005180    .0000490    .0000590	    0.0000600    .0000133    0    0    0    0    0	    0.0046933    .0000867    .0004666    .0000436    .0000030    .0000183    .0000255	    0.0495730    .0011400    .0011200    0    .0000220    .0001730    .0001870	    0.0000000    .0000133    0    0    0    0    0	    0.0120400    .0000200    .0010070    0    .0001090    .0000020    .0000020
260.0    0.0000000375840    0.0445530    .0000340    .0000200    0    0    0    0	    0.0357330    0    .0001130    .0000010    0    0    0	    0.0002067    0    .0000067    0    0    0    0	    0.0000733    0    .0000600    .0000330    0    .0000193    .0000188	    0.0000067    .0000200    .0000067    .0000036    .0000037    0    0	    0.0000133    0    .0000133    0    .0000031    .0000004    .0000003	    0.0000667    0    .0000534    .0000017    .0000144    .0000030    .0000022	    0.0000000    .0000200    0    0    0    0    0	    0.0273600    .0011070    0    .0006040    .0004120    0    .0000190	    0.0000867    0    .0000267    0    0    0    0	    0.0050200    .0002267    .0002867    .0001556    .0000386    .0000186    .0000187	    0.0489330    .0014870    .0006060    .0001840    .0004700    .0000380    .0000250	    0.0000000    .0000067    0    0    0    0    0	    0.0120800    .0000330    .0003930    .0003290    0    .0000480    .0000310
260.0    0.0000000421700    0.0485670    .0001060    .0000600    .0000010    .0000020    0    0	    0.0389070    .0000730    .0000140    .0000010    .0000020    0    0	    0.0001933    0    0    0    0    0    0	    0.0000600    0    .0000400    .0000299    .0000044    .0000173    .0000092	    0.0000067    .0000133    .0000067    0    .0000042    .0000007    .0000019	    0.0000000    .0000333    0    0    0    0    0	    0.0000667    0    .0000534    .0000281    .0000147    .0000122    .0000141	    0.0000133    .0000067    .0000133    .0000043    .0000075    .0000001    0	    0.0279870    .0007260    .0004200    .0009930    0    0    .0000250	    0.0001200    .0000200    .0000267    0    0    0    0	    0.0050400    .0007600    0    .0001045    .0000284    .0000099    .0000004	    0.0491330    .0017000    0    .0012920    .0002830    .0001480    .0001730	    0.0000000    .0000267    0    0    0    0    0	    0.0122270    .0003000    .0004540    0    .0001810    .0000140    .0000250
260.0    0.0000000473150    0.0511930    .0000140    .0001460    .0000010    0    0    0	    0.0407270    .0000260    .0000870    .0000030    .0000050    0    0	    0.0001800    .0000067    0    0    0    0    0	    0.0000267    .0000533    0    .0000065    0    0    .0000019	    0.0000200    0    .0000200    .0000562    .0000152    .0000038    .0000048	    0.0000067    .0000333    .0000067    .0000221    .0000064    0    0	    0.0000267    .0000133    .0000067    .0001186    .0000164    0    .0000005	    0.0000067    .0000266    .0000067    .0000031    .0000032    .0000008    .0000008	    0.0288070    0    .0012270    .0004430    .0002150    .0000430    .0000970	    0.0001133    .0000067    .0000066    0    0    0    0	    0.0060133    .0002334    .0002866    .0000838    .0000644    .0000083    .0000080	    0.0501470    0    .0010140    .0003430    0    .0000290    .0000420	    0.0000067    .0000133    .0000067    .0000288    .0000060    .0000002    .0000006	    0.0126400    .0003330    .0009070    .0011240    0    .0000460    .0000050
260.0    0.0000000530880    0.0527270    .0000730    .0000800    0    .0000020    0    0	    0.0436400    .0000870    0    0    0    0    0	    0.0002533    .0000067    0    0    0    0    0	    0.0000133    .0000534    0    .0000081    .0000027    .0000005    .0000004	    0.0000067    .0000133    .0000067    .0000058    .0000053    0    0	    0.0000067    .0000066    .0000067    0    .0000051    .0000003    .0000010	    0.0000467    .0000133    .0000200    0    .0000150    .0000014    .0000039	    0.0000200    0    .0000200    .0000072    0    .0000063    .0000064	    0.0293930    0    .0014530    .0000550    .0006190    .0000340    .0000100	    0.0000800    .0000267    .0000133    0    0    0    0	    0.0064200    .0004333    .0002533    .0001364    .0002698    .0000026    .0000035	    0.0501600    .0011530    .0008600    0    .0003490    .0000570    .0000800	    0.0000000    .0000200    0    0    0    0    0	    0.0123870    .0006530    .0003600    .0001300    0    .0000390    .0000380
260.0    0.0000000595660    0.0555070    .0000400    .0000540    0    .0000010    0    0	    0.0472530    .0000870    .0000260    0    .0000010    0    0	    0.0003267    0    .0000134    0    0    0    0	    0.0000067    .0000800    0    0    .0000034    .0000040    .0000039	    0.0000133    .0000067    .0000133    .0000108    0    .0000017    .0000015	    0.0000333    0    .0000333    .0000145    .0000161    .0000125    .0000070	    0.0000333    .0000267    .0000133    0    .0000044    .0000016    .0000039	    0.0000133    .0000134    .0000133    .0000008    .0000076    .0000189    .0000123	    0.0295270    0    .0012870    .0005330    .0016610    .0001580    .0001070	    0.0001733    .0000067    .0000466    0    0    0    0	    0.0067000    .0006133    .0000200    .0000521    0    .0000281    .0000302	    0.0511400    .0000730    .0010870    .0003360    .0012480    .0001150    .0001060	    0.0000067    .0000133    .0000067    .0000008    .0000061    .0000007    .0000011	    0.0128800    .0005930    .0005530    .0002900    .0001610    .0000630    .0000650
260.0    0.0000000668340    0.0580600    .0000400    .0000870    .0000030    .0000060    0    0	    0.0501130    .0000070    .0000660    .0000020    .0000010    0    0	    0.0004000    .0000067    0    0    0    0    0	    0.0000467    .0000066    .0000134    0    .0000166    0    .0000015	    0.0000133    0    .0000133    0    .0000066    0    .0000007	    0.0000133    .0000134    .0000133    0    .0000071    .0000002    0	    0.0000467    .0000400    .0000200    .0000231    .0000168    .0000001    .0000005	    0.0000133    .0000134    .0000133    .0000142    .0000074    .0000084    .0000019	    0.0284870    .0011400    0    .0003630    .0005170    .0000510    .0001140	    0.0001667    .0000200    .0000067    .0000019    .0000027    0    0	    0.0072667    .0005533    .0006067    .0001736    .0000749    .0000267    .0000357	    0.0505200    .0009800    .0008200    0    .0008800    .0000050    .0000290	    0.0000067    .0000133    .0000067    0    .0000047    .0000012    .0000023	    0.0134800    .0001730    .0007000    .0000440    .0002770    .0000340    .0000370
260.0    0.0000000749890    0.0605400    .0000670    .0001130    .0000010    .0000020    0    0	    0.0520400    .0000600    .0000130    .0000010    .0000010    0    0	    0.0005267    0    0    0    0    0    0	    0.0000533    .0000200    .0000333    .0000107    .0000045    .0000018    .0000066	    0.0000133    .0000067    .0000133    .0000026    .0000084    .0000019    .0000019	    0.0000133    .0000134    .0000133    .0000009    .0000076    .0000042    .0000029	    0.0000733    0    .0000466    .0000053    .0000171    .0000018    .0000017	    0.0000067    .0000200    0    0    .0000023    .0000004    .0000004	    0.0294130    .0005600    .0006400    .0005680    .0014030    .0001870    .0002030	    0.0001800    .0000133    .0000067    0    0    0    0	    0.0076400    .0003267    .0001467    .0000914    .0001947    0    .0000044	    0.0518000    .0002270    .0016070    .0002830    .0002340    .0000380    .0000900	    0.0000000    .0000133    0    0    0    0    0	    0.0140000    0    .0010530    0    .0001870    0    .0000400
260.0    0.0000000841400    0.0639400    .0000270    .0000800    0    .0000010    0    0	    0.0533530    .0000800    .0000060    .0000010    .0000010    0    0	    0.0041600    0    .0000467    0    0    0    0	    0.0000400    .0000333    .0000133    .0000294    0    .0000033    .0000034	    0.0000267    0    .0000200    .0000299    .0000132    .0000007    .0000007	    0.0000333    0    .0000266    .0000024    .0000157    0    .0000006	    0.0000267    .0000466    0    .0000048    .0000059    .0000012    .0000013	    0.0000133    .0000067    .0000133    .0000008    .0000057    .0000009    .0000008	    0.0295330    .0007340    .0007730    .0005340    .0008440    .0000350    0	    0.0003467    .0000133    .0000534    .0000021    .0000018    0    0	    0.0080933    .0006334    .0002733    .0003118    .0001257    .0000232    .0000202	    0.0513800    .0005670    .0009870    .0009040    .0000570    .0001260    .0001300	    0.0000133    .0000067    .0000133    .0000172    .0000097    .0000052    .0000061	    0.0144270    .0000460    .0007470    .0000150    .0001720    .0000980    .0000910
260.0    0.0000000944060    0.0652730    .0000200    .0000400    .0000010    .0000010    0    0	    0.0559130    .0000540    0    .0000010    .0000020    0    0	    0.0115000    .0000070    .0000200    0    0    0    0	    0.0000400    .0000467    .0000067    .0000138    .0000132    .0000008    .0000004	    0.0000067    .0000200    .0000067    .0000003    .0000024    0    0	    0.0000267    0    .0000200    .0000101    .0000040    .0000003    .0000004	    0.0000667    .0000133    .0000400    .0000121    .0000189    .0000032    .0000034	    0.0000133    .0000134    .0000133    0    .0000042    .0000010    .0000014	    0.0299070    .0008000    .0007270    .0019620    0    .0001960    .0001050	    0.0002267    .0000600    .0000267    0    0    0    0	    0.0088267    .0003000    .0003067    .0002007    0    .0000384    .0000297	    0.0511130    .0013200    .0004730    .0001210    .0004880    .0000340    .0000150	    0.0000067    .0000266    .0000067    .0000076    .0000062    .0000032    .0000059	    0.0146200    .0003800    .0006930    .0004360    .0000390    .0000660    .0000580
260.0    0.0000001059300    0.0693470    .0002060    .0001070    .0000040    .0000060    0    0	    0.0578070    .0000400    .0000600    0    .0000020    0    0	    0.0161330    .0000540    .0000130    .0000010    0    0    0	    0.0000800    .0000067    .0000533    .0000403    0    .0000193    .0000195	    0.0000200    0    .0000200    .0000206    .0000124    .0000045    .0000036	    0.0000133    .0000267    .0000066    .0000088    .0000036    .0000008    .0000008	    0.0000600    .0000133    .0000267    0    .0000127    .0000174    .0000082	    0.0000200    .0000067    .0000133    0    .0000099    .0000025    .0000004	    0.0301800    .0003800    .0007530    .0000620    .0000040    0    .0000280	    0.0002800    .0000133    .0000333    0    0    0    0	    0.0091200    .0003333    .0002533    .0003858    .0001879    .0000238    .0000203	    0.0510400    .0009130    .0001400    .0005550    .0005680    .0000200    .0000880	    0.0000067    .0000133    .0000067    0    .0000052    .0000050    	    0.0147870    .0004400    .0001400    .0002700    .0002810    .0000410    0
